,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Fossil coal-derived gas
2015-01-05 23:00:00,-873.325,-6338.7,12101.575,2047.775,4626.725,18678.4,13416.05,188.225,3065.8,9.825000000000001,75.8,474.425,378.85,1038.7,194.05,1797.75,0.0,55002.025,53010.225,16.75,15.975,
2015-01-06 00:00:00,-2331.725,-5154.6,12106.95,2050.05,4618.05,18526.6,13003.3,188.0,3654.1,9.8,81.55,155.875,367.95,1106.35,182.875,1422.325,0.0,51617.375,50012.175,17.15,15.475,
2015-01-06 01:00:00,-3547.7,-4924.6,12111.55,2043.25,4558.45,18601.325,12546.4,187.575,3660.4,9.850000000000001,81.45,112.375,355.55,1117.2,162.9,1058.75,0.0,49229.325,48007.725,17.075,14.875,
2015-01-06 02:00:00,-5060.799999999999,-4837.0,12107.075,2047.575,4622.05,18622.0,12720.125,187.775,3656.95,9.850000000000001,74.25,123.475,370.325,1106.875,146.2,845.625,0.0,48204.674999999996,47212.85,17.1,14.575,
2015-01-06 03:00:00,-4480.85,-4608.6,12100.975,2046.675,4620.025000000001,18574.1,12736.875,187.425,3675.0,9.875,66.8,142.0,356.82500000000005,1096.05,139.35,800.525,0.0,48214.975,47275.075,16.975,14.475,
2015-01-06 04:00:00,-4597.6,-4001.1,12108.325,2022.65,4618.2,18644.2,12948.85,187.2,4019.975,9.9,98.725,35.825,359.6,1112.75,154.675,887.675,0.1,48958.925,47916.5,16.95,14.5,
2015-01-06 05:00:00,-2932.625,-4771.2,12110.15,2013.0,4613.3,18694.325,12562.199999999999,187.25,4416.45,9.95,87.27499999999999,184.875,369.175,1126.05,177.8,1047.225,0.2,50755.95,49530.75,16.675,14.75,
2015-01-06 06:00:00,-696.725,-5378.9,12047.675,2009.475,4608.325,18652.225,13128.225,188.1,4866.700000000001,10.0,84.1,669.975,386.75,1107.9,203.125,1345.2,0.2,54897.45,53348.975,15.95,14.95,
2015-01-06 07:00:00,-48.525,-4932.3,12034.4,2006.5,4613.275,18701.4,15116.775,187.875,5177.6,10.05,79.225,1014.1,411.9,1111.4,236.575,1704.975,0.275,60167.75,58225.9,15.2,14.9,
2015-01-06 08:00:00,-250.775,-5023.3,12089.3,2002.775,4607.575,18728.225,16604.45,187.6,5226.325,10.0,46.55,1300.975,420.75,1108.95,238.9,2161.25,200.22500000000002,62788.375,60187.95,15.55,15.325,
2015-01-06 09:00:00,-300.625,-4972.6,12089.25,1995.1,4573.075,18729.575,16989.275,187.675,5109.775,9.975,48.825,557.2,410.57500000000005,1108.45,234.375,2715.225,2109.875,64070.35,59010.875,19.0,18.375,
2015-01-06 10:00:00,-105.55000000000001,-6031.7,12101.175,1989.725,4565.05,18746.45,16659.225,187.7,5049.075,9.875,34.225,553.225,408.475,1099.325,264.075,3170.9,4716.025,65591.3,57440.3,23.225,22.075,
2015-01-06 11:00:00,-342.175,-6489.9,12092.05,1988.025,4611.35,18711.65,16666.225,187.2,5032.7,9.675,55.7,447.70000000000005,405.8,1098.625,290.9,3545.6,6701.075,66796.325,56258.75,26.5,24.775,
2015-01-06 12:00:00,-396.15,-7337.9,12090.25,1986.6,4629.05,18631.55,16876.45,187.0,5009.924999999999,9.525,74.575,344.075,402.325,1106.925,294.325,3521.5,7381.525,66648.825,55451.5,27.575000000000003,25.5,
2015-01-06 13:00:00,-372.075,-7437.0,12085.725,1976.525,4627.275,18588.8,16594.7,187.025,4947.15,9.425,47.425,452.29999999999995,403.0,1110.8500000000001,284.9,3943.275,6291.95,65622.125,55101.925,26.95,24.85,
2015-01-06 14:00:00,-235.725,-7286.6,12086.05,1924.725,4407.9,18428.1,16753.45,187.3,4957.225,9.4,64.6,499.475,404.85,1110.375,293.0,4582.9,3940.025,64035.1,55219.15,24.525000000000002,22.725,
2015-01-06 15:00:00,-232.25,-6630.0,12094.275,1921.25,4420.55,18400.95,17118.1,187.275,5082.75,9.525,50.725,416.075,408.325,1095.1,326.475,5277.975,1534.4,63622.975,56484.2,22.025,20.675,
2015-01-06 16:00:00,-513.1,-6348.1,12051.6,1912.1,4428.65,18209.9,17572.025,187.1,5238.0,9.7,59.949999999999996,1812.875,412.125,1111.35,375.625,6611.475,169.35,65210.5,58054.05,21.575000000000003,20.575,
2015-01-06 17:00:00,-290.95,-5437.1,12096.475,1931.3,4562.275,18289.0,16931.875,187.6,5621.275000000001,9.875,43.6,2418.675,413.95000000000005,1084.825,406.275,8035.150000000001,0.125,69431.2,60989.65,22.3,22.225,
2015-01-06 18:00:00,-681.375,-4959.7,12093.15,1954.175,4687.85,17945.85,16601.775,187.95,5783.425,10.0,61.05,2266.175,409.425,1112.35,396.4,9454.025,0.125,69376.75,59526.15,24.6,24.15,
2015-01-06 19:00:00,-375.475,-6190.9,12092.125,1949.0,4699.674999999999,17931.625,16447.4,187.325,5960.575,10.0,61.675,1546.9,414.275,1107.9,390.9,9785.349999999999,0.2,68019.825,57843.4,25.55,24.475,
2015-01-06 20:00:00,-301.275,-7954.3,12104.6,1943.825,4686.2,17891.35,16052.475,187.85,5329.975,10.0,81.8,807.75,409.425,1099.75,427.8,9697.175,0.17500000000000002,64488.35,54363.225,26.9,24.8,
2015-01-06 21:00:00,-474.975,-8023.7,12079.875,1952.075,4681.55,17895.0,14280.425000000001,188.025,5050.4,10.075,93.55,251.775,404.175,1108.45,407.35,9445.475,0.2,61739.975000000006,51886.95,27.675,25.3,
2015-01-06 22:00:00,-862.3,-8137.0,12051.5,1954.4,4664.575,17842.15,13909.35,187.75,4965.35,10.174999999999999,82.925,479.975,379.7,1102.5,454.925,9621.65,0.0,59307.825,49231.25,29.15,25.725,
2015-01-06 23:00:00,-1620.45,-9579.1,12083.55,1949.825,4665.1,18167.9,12690.075,187.9,4288.65,10.1,108.2,141.35,365.475,1103.0,479.275,9502.575,0.0,55247.85,45265.95,31.15,26.225,
2015-01-07 00:00:00,-2284.45,-9826.6,12109.25,1946.025,4649.45,17565.675,11508.85,193.95,3791.8999999999996,9.825,100.525,61.400000000000006,353.7,1118.65,487.95,9255.375,0.0,51716.7,41973.4,32.8,26.875,
2015-01-07 01:00:00,-2882.375,-10370.3,12113.4,1938.125,4645.4,17628.300000000003,10624.0,205.2,3773.625,9.55,84.1,31.7,356.95000000000005,1106.35,466.075,8798.6,0.0,49562.325,40297.65,33.175,26.625,
2015-01-07 02:00:00,-3432.7,-10056.2,12119.35,1935.8249999999998,4654.025,17982.025,10163.9,204.825,3772.075,9.6,80.325,0.925,353.575,1093.575,394.2,8385.675,0.0,48831.575,40051.725,32.675,26.075000000000003,
2015-01-07 03:00:00,-3790.875,-9718.4,12079.275,1934.175,4639.775000000001,17903.775,10245.425,204.775,3777.6,9.525,71.475,30.725,349.225,1109.825,392.70000000000005,8799.175,0.0,48926.85,39734.975,33.425,26.575,
2015-01-07 04:00:00,-4474.25,-8664.2,12080.775,1930.35,4652.85,17919.65,11028.325,205.075,4144.55,9.45,76.65,1.625,352.075,1115.225,391.975,9133.300000000001,0.1,49913.1,40387.725,33.45,26.5,
2015-01-07 05:00:00,-2383.5,-9429.1,12103.725,1922.8,4652.525,17956.45,12235.9,205.8,4688.725,9.325000000000001,107.05,11.675,364.35,1103.0,331.225,8957.9,0.2,53401.350000000006,44112.075,30.875,25.5,
2015-01-07 06:00:00,-635.4,-8508.8,12107.775,1913.15,4628.375,17789.925,15843.775,205.85,5452.25,9.225,87.8,548.075,391.47499999999997,1110.375,276.25,8751.475,0.17500000000000002,61215.275,52187.425,26.45,23.575,
2015-01-07 07:00:00,-59.0,-6615.2,12103.025,1920.975,4640.15,17681.575,17840.05,205.675,5976.6,9.399999999999999,84.725,1545.675,424.575,1105.525,256.825,8499.7,0.275,68247.675,59490.875,23.3,22.475,
2015-01-07 08:00:00,-0.8,-6577.4,12106.8,1924.75,4631.05,17782.6,18137.925,205.575,7207.775,9.575,93.425,2581.3,433.35,1106.0,288.8,8198.675,50.975,71316.25,62777.8,22.0,21.725,
2015-01-07 09:00:00,-0.8,-5890.8,12143.6,1931.25,4626.875,17775.8,18439.75,204.7,7237.15,9.55,70.575,1932.2,433.7,1091.775,353.475,7556.5,662.4749999999999,71586.3,63013.799999999996,21.925,21.625,
2015-01-07 10:00:00,-22.475,-5654.6,12141.825,1930.7,4583.2,18796.5,18708.0,205.175,7281.5,9.475,63.825,1565.3,435.475,1090.1,399.25,7412.225,1882.575,72693.3,62999.2,23.075,22.375,
2015-01-07 11:00:00,-85.25,-5438.2,12148.45,1934.475,4593.025,19935.825,17666.925,202.975,7456.8,9.425,50.025,1723.625,433.025,1108.2,482.425,7553.4,3074.0,73788.775,62679.025,24.65,23.75,
2015-01-07 12:00:00,-208.675,-5926.9,12150.05,1935.925,4604.15,19968.6,17931.3,205.05,7432.825,9.575,21.575000000000003,1285.775,429.2,1122.175,508.225,7752.349999999999,3699.5,73451.59999999999,61491.55,25.924999999999997,24.5,
2015-01-07 13:00:00,-75.925,-7149.2,12144.6,1927.275,4625.675,19738.825,17972.8,205.1,7754.725,9.625,26.8,2045.725,425.025,1124.125,492.425,7974.775,3549.175,72652.75,60636.425,26.3,24.525,
2015-01-07 14:00:00,-180.725,-7518.5,12150.675,1931.775,4637.125,19632.324999999997,17602.925,204.525,7991.325,9.7,26.575000000000003,2253.825,429.875,1102.5,500.125,7488.4,2623.675,71477.075,60864.85,24.775,23.2,
2015-01-07 15:00:00,-51.425,-6364.2,12152.7,1958.7,4675.775,19613.775,16925.25,204.025,8353.325,9.775,21.1,2313.225,430.65,1068.05,513.45,7261.35,1102.15,70568.07500000001,61691.175,22.7,21.55,
2015-01-07 16:00:00,0.0,-6402.8,12155.275000000001,1965.425,4700.875,19617.25,17311.675,204.35,9267.15,9.8,23.25,2860.85,429.775,1083.775,522.05,7775.85,133.95,71214.3,62782.475,21.924999999999997,20.8,
2015-01-07 17:00:00,-40.975,-5789.6,12153.3,1955.775,4737.025,19742.9,17225.5,205.65,10113.6,9.825000000000001,87.9,3813.2,428.3,1102.05,529.3,9240.575,0.15000000000000002,74908.275,65138.25,22.775,22.0,
2015-01-07 18:00:00,-23.674999999999997,-6253.7,12132.05,1963.55,4755.3,19775.6,17291.9,205.25,9548.25,9.9,46.65,2601.8,431.625,1121.675,519.35,10826.75,0.125,74622.075,63275.825,24.95,23.7,
2015-01-07 19:00:00,-10.95,-7257.5,12153.474999999999,1969.3,4742.475,19754.45,16826.65,205.02499999999998,8502.1,9.9,33.775,1533.5500000000002,430.82500000000005,1108.475,529.65,11720.85,0.1,72753.125,60502.475,26.825,25.0,
2015-01-07 20:00:00,-11.75,-9323.2,12128.9,1953.625,4651.025,19502.475,15958.4,205.325,5815.875,9.925,148.175,1649.1,412.3,1102.025,539.25,12992.25,0.125,68661.45000000001,55129.825,30.299999999999997,27.55,
2015-01-07 21:00:00,-182.425,-9472.6,12102.075,1944.825,4639.575,19389.8,14808.65,206.375,4587.625,9.95,82.875,519.825,400.25,1096.075,539.575,13943.55,0.15000000000000002,65353.175,50869.875,33.15,29.35,
2015-01-07 22:00:00,-233.0,-9448.1,12129.15,1946.3000000000002,4619.225,19106.775,11825.775,205.75,4296.525,9.875,113.95,668.05,383.725,1115.3,539.35,14362.25,0.0,63201.15,48299.55,34.975,31.275,
2015-01-07 23:00:00,-933.85,-10214.3,12122.6,1948.45,4587.15,18964.55,9619.925,210.975,3953.9750000000004,9.8,129.85000000000002,492.65,362.25,1134.9,539.8499999999999,14607.75,0.0,58480.225,43332.65,38.2,32.75,
2015-01-08 00:00:00,-2108.525,-9685.5,12004.849999999999,1945.95,4582.125,19199.25,8607.575,224.05,3075.35,9.8,121.80000000000001,67.375,357.175,1231.725,539.45,14983.475,0.0,54731.575,39208.65,41.55,34.0,
2015-01-08 01:00:00,-3905.5750000000003,-10136.0,11990.375,1942.8,4580.975,18712.875,7994.049999999999,224.075,3076.325,9.8,101.925,134.025,355.475,1216.625,538.55,15614.725,0.0,52369.425,36216.175,44.575,35.15,
2015-01-08 02:00:00,-4494.225,-10387.4,11996.375,1941.75,4578.4,18665.775,7403.425,224.1,3055.275,9.75,106.5,205.7,350.5,1195.8,537.85,16136.475,0.0,51347.65,34673.3,46.45,36.0,
2015-01-08 03:00:00,-5031.575,-9430.9,11988.05,1941.275,4566.525,18382.85,7519.825,224.3,3052.95,9.775,87.875,50.25,349.05,1214.475,535.625,16461.85,0.0,51479.850000000006,34482.375,46.9,36.4,
2015-01-08 04:00:00,-4803.775,-9872.6,12001.325,1942.1,4563.549999999999,18457.35,7715.25,224.475,3317.925,9.975,114.975,220.225,350.85,1230.75,533.2,16602.95,0.1,52614.075000000004,35477.774999999994,46.225,36.275,
2015-01-08 05:00:00,-3596.15,-9801.1,11982.9,1925.975,4564.975,18393.8,9146.875,224.475,3648.5,9.850000000000001,111.8,210.975,343.075,1197.9,537.0250000000001,16730.725,0.2,55525.6,38257.675,43.975,35.474999999999994,
2015-01-08 06:00:00,-1962.95,-8844.5,11972.05,1920.5500000000002,4554.55,18142.375,12887.7,224.925,4533.775,9.825000000000001,129.025,241.625,336.125,1197.475,538.2,17651.05,0.125,63169.425,44980.05,40.15,34.2,
2015-01-08 07:00:00,-121.225,-7496.3,11997.65,1924.725,4580.700000000001,17781.55,15363.675,225.35,4950.4,9.8,121.55,759.675,358.25,1205.825,538.425,17841.45,0.17500000000000002,70275.75,51895.7,36.375,33.225,
2015-01-08 08:00:00,-9.925,-7837.4,12072.375,1941.325,4603.3,17776.125,16297.275,224.75,5008.575,9.7,124.325,1453.425,377.25,1207.3,540.8,17808.575,54.05,73012.375,54608.975,35.075,32.849999999999994,
2015-01-08 09:00:00,-59.775,-8223.5,12080.225,1940.425,4556.675,17402.2,16929.975,224.575,4991.3,9.625,56.35,1311.675,376.575,1187.2,532.025,17829.175,478.70000000000005,72979.525,54139.6,35.525,33.0,
2015-01-08 10:00:00,-36.325,-7934.4,12077.075,1938.4,4532.925,16741.3,17307.45,224.0,4836.675,9.475,55.875,1538.5,365.775,1204.9,533.4,18078.575,1184.7,73980.75,54184.075,36.3,33.975,
2015-01-08 11:00:00,-5.875,-7221.5,12077.25,1925.825,4567.35,16869.3,16721.050000000003,224.575,4750.85,9.350000000000001,63.325,1257.7,369.1,1198.875,529.0250000000001,18166.225,1858.475,75149.0,54595.275,36.8,34.85,
2015-01-08 12:00:00,-68.2,-7590.3,12082.875,1945.7,4640.45,16850.775,17008.05,223.875,4664.95,9.225,68.625,1120.175,363.9,1214.125,477.925,17858.8,2089.2,74489.525,54063.55,37.1,34.775,
2015-01-08 13:00:00,-6.575,-7500.1,12090.95,1956.6,4666.45,16724.725,17045.225,220.5,4640.25,9.1,57.4,1744.625,356.5,1213.6,454.3,17384.925,1742.3000000000002,73646.32500000001,54064.825,36.425,34.125,
2015-01-08 14:00:00,-4.775,-7426.7,12081.4,1963.675,4677.174999999999,17069.275,17231.975,198.25,4622.225,8.7,46.425,1351.3,362.85,1205.25,435.875,17427.85,1083.9,72689.575,53741.975,36.025,33.375,
2015-01-08 15:00:00,-224.9,-6090.5,12068.75,1960.325,4678.45,17243.225,16618.725,197.15,4689.575,8.225,49.225,961.25,363.375,1208.7,428.9,16771.825,429.575,72237.425,54607.125,34.425,32.425,
2015-01-08 16:00:00,-81.1,-7048.8,12083.85,1967.15,4711.075,16755.95,16905.55,196.975,4931.85,9.375,53.425,2842.275,357.075,1213.575,486.25,17539.175,64.85,72574.85,54484.575,34.95,32.85,
2015-01-08 17:00:00,-0.275,-7237.8,12085.65,1970.375,4705.875,16828.475,17084.475,195.85,5465.875,9.425,54.2,3867.85,362.525,1224.275,531.9,17487.850000000002,0.1,74696.875,56677.024999999994,33.9,32.425,
2015-01-08 18:00:00,-394.29999999999995,-7470.7,12007.3,1972.2250000000001,4699.0,16718.225,16891.675,195.65,5712.375,9.375,48.5,2510.05,354.75,1224.25,532.425,18824.25,0.17500000000000002,74052.825,54695.975,35.975,33.65,
2015-01-08 19:00:00,-164.8,-7397.4,12019.35,1966.85,4707.6,17442.075,15195.2,195.95,5132.825,9.149999999999999,52.025,719.15,347.2,1250.875,530.9,20445.975,0.1,72232.0,51255.025,39.175,35.675,
2015-01-08 20:00:00,-533.7,-8230.8,12006.7,1959.425,4663.425,17065.575,12826.675,195.775,4629.4,9.025,81.75,898.375,330.3,1215.45,532.325,21618.475,0.17500000000000002,67828.0,45677.025,43.375,38.1,
2015-01-08 21:00:00,-537.675,-8274.9,11978.45,1955.375,4658.125,16127.7,9562.55,195.15,4284.15,9.1,87.2,842.775,307.925,1197.475,533.75,22821.25,0.17500000000000002,64234.925,40879.75,47.65,41.525,
2015-01-08 22:00:00,-631.5250000000001,-8706.4,11954.325,1949.7,4635.575,15949.975,7182.4,194.3,3800.425,7.2250000000000005,86.45,621.075,321.5,1205.825,533.475,22621.525,0.0,61748.375,38593.375,49.2,43.15,
2015-01-08 23:00:00,-1277.125,-10126.5,11672.45,1957.9,4626.925,15160.575,6509.7,192.95,3526.15,6.2,67.275,222.29999999999998,332.275,1175.725,530.825,23022.225,0.0,57155.925,33602.9,53.8,44.7,
2015-01-09 00:00:00,-2722.775,-10356.5,11462.2,1970.0,4633.925,14661.95,5391.85,192.0,3356.1,7.0,116.75,17.6,446.5,1150.5,525.875,22431.35,0.0,52837.3,29880.05,57.15,45.525,
2015-01-09 01:00:00,-3541.15,-10378.9,11217.925,1971.425,4632.175,13644.475,5197.075,192.05,3394.9,9.275,61.15,105.39999999999999,327.825,1125.95,533.425,22215.55,0.0,50808.0,28059.05,58.925,46.4,
2015-01-09 02:00:00,-4792.5,-9955.5,11143.05,1962.7,4632.6,13392.55,4997.025,191.95,3341.1000000000004,10.1,78.1,29.8,333.0,1095.0,537.525,22860.0,0.0,49790.05,26392.55,61.4,47.35,
2015-01-09 03:00:00,-5461.700000000001,-9577.0,11053.55,1950.475,4619.425,13564.975,4731.35,192.55,3470.125,9.975,68.025,4.875,330.65,1100.4,537.275,23693.325,0.0,49974.45,25743.875,62.775,48.05,
2015-01-09 04:00:00,-5073.05,-9693.4,11078.175,1951.575,4608.025,13395.9,4789.4,192.0,3482.2,9.875,89.95,21.525,326.55,1132.75,528.95,25022.15,0.1,51581.3,26030.1,63.425,49.125,
2015-01-09 05:00:00,-3162.625,-10175.8,11207.65,1960.975,4604.5,13572.625,4865.8,190.8,3507.6,9.8,78.7,327.95,323.925,1113.7,404.5,26118.675,0.2,55096.2,28572.825,61.125,49.55,
2015-01-09 06:00:00,-950.4499999999999,-10522.4,11760.85,1961.3,4567.375,15215.925,5629.9,191.5,4093.5,9.725,110.425,977.65,328.425,1121.575,253.45,27515.925,0.2,63093.975000000006,35324.45,55.425,48.0,
2015-01-09 07:00:00,-32.875,-8524.1,11925.2,1976.25,4641.925,15131.625,7622.875,193.8,5500.45,9.725,114.575,1986.75,341.25,1113.7,190.9,27986.425,0.225,70143.45,41965.95,50.525,46.175,
2015-01-09 08:00:00,-38.125,-8813.9,11814.5,1988.775,4636.2,14655.9,8095.2,194.275,5961.35,9.575,35.625,2997.4,364.2,1094.125,174.45,28878.8,50.4,73781.0,44677.325,49.15,46.525,
2015-01-09 09:00:00,-0.7,-9789.3,11901.55,2004.05,4624.15,14557.725,8099.1,194.175,6225.15,9.475,44.2,3303.8,365.15,1078.3,158.4,29087.875,429.40000000000003,74127.875,44452.225,49.7,46.75,
2015-01-09 10:00:00,-1.825,-9306.8,11894.224999999999,2010.0,4597.8,14410.075,8379.775,194.3,5818.15,9.375,64.075,3037.5,364.8,1098.125,190.675,29156.675,967.625,74808.55,44493.625,50.125,47.35,
2015-01-09 11:00:00,-7.35,-7816.8,11963.85,2024.125,4600.225,14328.650000000001,8736.2,194.5,4943.025,6.175,57.225,2148.9,364.025,1111.925,138.85,28847.475,1467.775,75266.575,44812.525,50.025,47.775,
2015-01-09 12:00:00,-93.15,-7440.0,11983.8,2023.05,4612.225,14827.375,8974.925,194.175,4913.275,6.3,36.675,1001.6,358.75,1118.65,193.25,28974.875,1529.8000000000002,74483.0,43785.1,50.85,47.5,
2015-01-09 13:00:00,-315.175,-8201.3,11910.550000000001,2021.275,4608.175,14858.025,8922.275,194.55,4804.375,5.625,46.875,439.025,354.825,1121.575,225.325,29010.375,1311.025,72798.675,42251.95,51.849999999999994,47.525,
2015-01-09 14:00:00,-198.425,-9413.5,11903.0,2034.9250000000002,4615.875,14861.3,8504.9,194.3,4741.799999999999,3.8,49.25,441.475,351.35,1110.75,252.1,29237.6,886.45,71283.95,40907.85,52.7,47.725,
2015-01-09 15:00:00,-204.25,-9152.8,11880.0,2046.85,4697.325,14820.6,7901.1,194.4,4727.175,4.35,52.900000000000006,511.475,352.90000000000003,1108.325,454.825,29314.175,348.475,70836.875,40719.375,52.825,48.025,
2015-01-09 16:00:00,-215.475,-8157.2,11691.275,2039.875,4740.925,14746.625,8040.875,194.375,5245.275,6.125,53.95,914.3,355.725,1120.6,494.825,29125.2,41.65,71549.34999999999,41887.625,51.75,47.525,
2015-01-09 17:00:00,-7.125,-8147.1,11780.0,2034.35,4759.375,14371.85,8593.825,194.325,5634.15,6.175,44.875,3425.675,349.625,1123.725,509.75,28929.975,0.125,74024.825,44585.025,49.675,46.95,
2015-01-09 18:00:00,-112.375,-7546.4,11975.2,2034.95,4769.525,14140.225,8722.55,194.55,5803.525,7.0,42.675,2561.625,354.025,1178.4,505.54999999999995,27994.65,0.125,73194.45,44694.1,49.05,46.15,
2015-01-09 19:00:00,-24.975,-7547.9,11957.975,2032.45,4763.7,14423.35,8435.45,194.475,4690.0,6.45,44.074999999999996,1327.45,360.85,1147.6,509.75,26747.725,0.1,70558.35,43300.8,49.05,45.975,
2015-01-09 20:00:00,-125.025,-7995.0,11945.725,2042.775,4751.975,14636.9,7568.475,194.25,3673.3250000000003,6.0,74.425,667.275,349.075,1140.4,483.55,25457.1,0.125,65900.975,39960.175,50.575,46.05,
2015-01-09 21:00:00,-479.15,-7782.4,11788.1,2047.925,4751.825,14894.325,6313.175,192.925,3287.175,8.1,74.75,453.55,345.175,1127.125,390.15,23717.774999999998,0.2,62579.4,38471.35,50.325,45.675,
2015-01-09 22:00:00,-205.675,-8506.4,11863.225,2044.25,4711.9,15041.125,5580.5,192.675,3288.975,9.149999999999999,80.775,913.9,341.75,1135.425,298.325,21814.05,0.0,59703.175,37590.775,49.375,44.4,
2015-01-09 23:00:00,-290.5,-9438.1,11767.225,2052.275,4709.175,14437.025,4382.3,193.525,2809.05,8.975,78.275,761.075,338.95000000000005,1150.025,378.5,20814.925,0.0,55399.175,34205.8,51.574999999999996,45.275,
2015-01-10 00:00:00,-953.7750000000001,-8885.0,11762.5,2084.55,4679.674999999999,12908.925,3318.775,192.0,2197.0,8.8,65.8,448.70000000000005,470.25,616.55,466.65,19959.025,0.0,51587.625,31161.925,53.4,46.875,
2015-01-10 01:00:00,-1504.45,-8884.1,11841.224999999999,2141.525,4625.35,11696.575,3301.925,192.4,2148.375,7.75,58.050000000000004,179.925,343.75,664.525,493.15,19601.425,0.0,48947.6,28853.025,55.599999999999994,47.675,
2015-01-10 02:00:00,-2614.275,-8453.2,11706.875,2195.575,4612.375,10526.1,2932.3,192.475,2147.625,5.6,91.775,510.05,338.55,646.7,505.6,19916.45,0.0,47480.975,27058.95,58.175,49.475,
2015-01-10 03:00:00,-3640.25,-7475.9,11463.775,2282.45,4597.675,10153.5,2565.25,192.8,2145.825,5.6,73.275,143.225,343.75,647.85,502.8,21339.15,0.0,47178.65,25336.675,61.675,51.625,
2015-01-10 04:00:00,-4061.875,-6734.2,11287.25,2378.775,4584.275,9138.65,2417.775,192.975,2125.575,5.525,59.2,31.825,341.425,611.675,490.275,22555.875,0.1,47253.8,24207.525,64.225,54.0,
2015-01-10 05:00:00,-3946.625,-8100.1,11352.5,2437.1,4587.025,9173.95,2505.975,192.325,2126.45,5.5,66.575,113.875,340.0,659.2,492.025,23592.825,0.15000000000000002,47539.225,23454.225,66.2,54.7,
2015-01-10 06:00:00,-3302.925,-9350.6,11306.75,2509.55,4591.375,8509.6,2512.575,192.675,2035.925,5.425000000000001,69.0,149.3,334.6,653.55,477.8,25256.025,0.2,48397.575,22663.575,68.6,56.8,
2015-01-10 07:00:00,-1996.375,-9203.9,11269.475,2569.025,4623.7,9751.35,2419.725,191.95,2104.675,5.574999999999999,55.775,211.0,329.1,605.7,295.075,26553.4,0.225,51865.525,25016.825,66.3,56.575,
2015-01-10 08:00:00,-767.475,-9036.7,11559.525,2580.225,4650.35,10064.725,2782.8,192.775,2497.125,5.475,68.825,538.225,331.95,622.575,202.475,27465.85,55.349999999999994,56116.475,28392.8,62.949999999999996,55.975,
2015-01-10 09:00:00,-327.45,-8917.6,11894.975,2597.875,4667.2,10141.25,3078.975,194.025,3217.825,5.325,51.8,620.275,346.29999999999995,610.475,181.8,27790.225,640.025,59224.925,30612.875,61.15,55.35,
2015-01-10 10:00:00,-641.4,-8386.4,11759.25,2571.525,4674.525,9818.275,3506.5249999999996,194.55,3452.975,5.3,46.975,592.55,346.925,580.775,163.35,28218.675,2266.45,61449.625,30801.175,62.175,56.525000000000006,
