,price_FR,price_NL,price_BE,price_CH,price_CZ,price_PL,price_DK1,price_DK2
2015-04-17 00:00:00,42.95,53.1,53.1,44.35,28.47,,23.92,23.92
2015-04-17 01:00:00,38.68,38.68,38.68,40.93,28.3,,23.73,23.73
2015-04-17 02:00:00,30.44,35.24,35.24,37.67,27.43,,23.71,23.71
2015-04-17 03:00:00,27.8,32.45,32.45,28.03,26.29,,23.86,23.86
2015-04-17 04:00:00,27.72,33.81,33.81,27.01,25.69,,24.08,24.08
2015-04-17 05:00:00,30.03,39.3,39.3,32.55,30.0,,24.86,24.86
2015-04-17 06:00:00,43.23,51.74,51.74,45.58,41.0,36.57,25.96,25.96
2015-04-17 07:00:00,50.0,55.0,55.0,52.05,51.0,38.6,28.23,28.23
2015-04-17 08:00:00,54.9,63.28,63.28,54.92,54.06,41.36,28.9,28.9
2015-04-17 09:00:00,53.61,80.57,80.57,53.96,50.3,44.45,28.43,28.43
2015-04-17 10:00:00,54.33,64.1,64.1,51.08,45.0,41.93,28.29,28.29
2015-04-17 11:00:00,54.48,54.48,54.48,53.42,43.4,41.26,27.84,27.84
2015-04-17 12:00:00,51.5,51.5,51.5,50.94,39.8,39.76,27.2,27.2
2015-04-17 13:00:00,50.0,50.0,50.0,50.59,38.6,39.85,26.24,26.24
2015-04-17 14:00:00,46.81,46.81,46.81,49.98,36.0,39.15,25.8,25.8
2015-04-17 15:00:00,42.99,42.99,42.99,48.01,34.6,37.14,25.13,25.14
2015-04-17 16:00:00,40.16,40.16,40.16,47.03,33.96,34.2,24.92,24.92
2015-04-17 17:00:00,39.24,40.16,40.16,45.58,34.3,33.99,24.96,24.96
2015-04-17 18:00:00,43.88,40.27,43.88,45.55,36.8,34.31,25.03,25.03
2015-04-17 19:00:00,44.12,44.12,44.12,45.42,42.64,39.05,25.1,25.1
2015-04-17 20:00:00,45.7,45.7,63.0,45.95,44.98,41.28,25.31,25.31
2015-04-17 21:00:00,42.91,57.44,78.39,45.91,40.43,39.33,25.37,25.37
2015-04-17 22:00:00,45.43,49.94,75.0,45.97,34.6,36.13,25.05,25.05
2015-04-17 23:00:00,44.77,60.0,75.0,43.34,28.04,31.65,24.72,24.72
2015-04-18 00:00:00,31.89,35.77,40.46,34.84,29.0,,24.28,24.28
2015-04-18 01:00:00,28.13,28.98,28.98,28.11,25.5,,24.1,24.1
2015-04-18 02:00:00,26.99,26.99,26.99,27.26,24.5,,24.05,24.05
2015-04-18 03:00:00,25.04,27.98,27.98,25.96,24.0,,24.07,24.07
2015-04-18 04:00:00,25.04,28.98,34.02,25.15,24.78,,24.12,24.12
2015-04-18 05:00:00,27.95,28.19,53.69,26.07,25.0,,24.18,24.18
2015-04-18 06:00:00,27.54,29.88,41.25,27.1,26.46,,24.12,24.12
2015-04-18 07:00:00,25.97,32.23,32.23,26.84,28.0,35.79,24.3,24.3
2015-04-18 08:00:00,29.19,40.0,40.0,28.4,27.5,35.29,29.19,29.19
2015-04-18 09:00:00,26.8,44.94,44.94,26.14,26.75,37.12,26.8,27.46
2015-04-18 10:00:00,23.31,40.0,40.0,24.64,24.58,37.14,23.31,24.72
2015-04-18 11:00:00,22.27,37.0,37.0,21.82,23.0,37.17,24.37,24.37
2015-04-18 12:00:00,20.38,32.44,32.44,19.3,19.23,37.17,24.14,24.14
2015-04-18 13:00:00,17.38,29.67,29.67,16.96,17.0,37.16,23.98,23.98
2015-04-18 14:00:00,14.03,29.0,29.0,13.65,15.0,35.87,23.8,23.8
2015-04-18 15:00:00,11.94,29.0,29.0,13.97,15.39,35.32,23.63,23.63
2015-04-18 16:00:00,15.11,29.0,29.0,15.96,16.4,33.7,23.66,23.66
2015-04-18 17:00:00,20.35,31.54,31.54,22.91,20.39,34.15,20.71,23.9
2015-04-18 18:00:00,24.22,36.37,36.37,29.61,28.6,35.2,27.41,27.41
2015-04-18 19:00:00,28.06,38.54,38.54,33.0,31.2,37.06,24.29,24.29
2015-04-18 20:00:00,31.76,43.94,43.94,35.93,33.0,37.76,24.38,24.38
2015-04-18 21:00:00,35.13,47.44,47.44,36.48,32.57,37.2,24.41,24.41
2015-04-18 22:00:00,39.58,41.99,41.99,33.57,29.0,36.53,24.27,24.27
2015-04-18 23:00:00,33.31,36.0,40.2,28.38,25.66,32.33,24.06,24.06
2015-04-19 00:00:00,26.4,31.54,31.54,25.82,23.5,,24.21,24.21
2015-04-19 01:00:00,23.87,23.87,23.87,24.08,20.36,,23.87,23.87
2015-04-19 02:00:00,23.29,23.29,23.29,20.73,16.99,,23.29,23.29
