timestamp,price,exog_1,exog_2
2026-01-12 11:00:00+00:00,129.9625,73026.675,28396.6
2026-01-12 12:00:00+00:00,132.76,71370.825,26977.975
2026-01-12 13:00:00+00:00,128.37,69848.875,25663.525
2026-01-12 14:00:00+00:00,131.7125,69450.8,24505.6
2026-01-12 15:00:00+00:00,119.58,65617.775,24391.0
2026-01-12 16:00:00+00:00,119.6,63783.425,25255.475
2026-01-12 17:00:00+00:00,116.5,64132.15,26347.85
2026-01-12 18:00:00+00:00,102.3375,61982.45,26918.125
2026-01-12 19:00:00+00:00,93.48,60422.175,27165.25
2026-01-12 20:00:00+00:00,91.795,56039.025,27066.5
2026-01-12 21:00:00+00:00,92.165,53426.6,26158.1
2026-01-12 22:00:00+00:00,86.0475,50046.325,25465.225
2026-01-12 23:00:00+00:00,84.30499999999999,53347.55,25687.875
2026-01-13 00:00:00+00:00,82.69,52227.0,25219.95
2026-01-13 01:00:00+00:00,82.685,52005.95,24656.15
2026-01-13 02:00:00+00:00,84.115,52331.425,23935.875
2026-01-13 03:00:00+00:00,86.7475,53648.55,23117.025
2026-01-13 04:00:00+00:00,88.725,56896.95,21961.575
2026-01-13 05:00:00+00:00,97.5525,62782.175,20840.55
2026-01-13 06:00:00+00:00,116.03,67961.7,19477.025
2026-01-13 07:00:00+00:00,129.805,70950.85,18680.85
2026-01-13 08:00:00+00:00,132.5175,71302.675,18874.175
2026-01-13 09:00:00+00:00,142.1975,72244.55,19753.575
2026-01-13 10:00:00+00:00,123.8525,73008.275,21243.45
2026-01-13 11:00:00+00:00,117.675,73191.275,22268.225
2026-01-13 12:00:00+00:00,112.9775,72135.725,21854.25
2026-01-13 13:00:00+00:00,122.215,70553.825,20359.35
2026-01-13 14:00:00+00:00,120.515,70284.575,18576.525
2026-01-13 15:00:00+00:00,122.15,70786.675,18217.575
2026-01-13 16:00:00+00:00,122.33,73637.475,20535.575
2026-01-13 17:00:00+00:00,113.3525,73556.8,23532.175000000003
2026-01-13 18:00:00+00:00,98.735,71777.5,26517.725
2026-01-13 19:00:00+00:00,90.95,68193.7,29487.35
2026-01-13 20:00:00+00:00,92.2075,63822.3,31728.925
2026-01-13 21:00:00+00:00,90.0,60308.65,32728.25
2026-01-13 22:00:00+00:00,82.6725,57068.4,33608.175
2026-01-13 23:00:00+00:00,85.5625,53245.6,32641.1
2026-01-14 00:00:00+00:00,84.295,51852.8,31943.825
2026-01-14 01:00:00+00:00,85.8775,51083.675,31053.4
2026-01-14 02:00:00+00:00,86.16250000000001,51631.725,30301.85
2026-01-14 03:00:00+00:00,87.645,53051.525,29913.225
2026-01-14 04:00:00+00:00,89.86,56619.75,29680.8
2026-01-14 05:00:00+00:00,95.145,62834.575,29761.875
2026-01-14 06:00:00+00:00,105.14,68307.6,29113.325
2026-01-14 07:00:00+00:00,128.9575,70974.725,28600.025
2026-01-14 08:00:00+00:00,132.0325,71406.3,28955.55
2026-01-14 09:00:00+00:00,116.4525,72245.45,29596.025
2026-01-14 10:00:00+00:00,107.5325,72685.575,29921.5
2026-01-14 11:00:00+00:00,103.475,71756.975,29217.95
2026-01-14 12:00:00+00:00,103.6,70594.79999999999,26765.875
2026-01-14 13:00:00+00:00,118.2175,68846.15,22217.725
2026-01-14 14:00:00+00:00,144.63,68174.85,17053.65
